text,label
Armata Pharmaceuticals started at buy with $8 stock price target at Maxim Group,1
Greenhouse gas emissions in the U.S. are forecast to decline by a whopping 7.5% this year ,2
Transocean started at sell with $3 stock price target at Deutsche Bank,0
"Economist Slok sees no U.S. recession, ""benign"" markets in 2020  ",1
FirstFarms A/S (CPH:FFARMS) Delivered A Weaker ROE Than Its Industry,0
Why Biogen Shares Soared Today,1
"NASDAQ : Quarterly Statistical Bulletin Vol 8, No 2, June 2019 - Contents and Narratives #NASDAQ #Stock… ",2
"Österreichische Post AG's (VIE:POST) Earnings Dropped -16%, How Did It Fare Against The Industry?",0
B2B software investor Osage seeks $135m for Fund V,2
Chinese facial recognition companies have taken the lead in serving an international market populated by authoritar… ,2
$LLNW: Limelight Networks issues in-line 2020 guidance ,1
"Trade update, Toll Brothers earnings, impeachment watch: 3 things to watch in the markets on Monday ",2
$FL - Foot Locker -5% after Telsey warning ,0
Australian Market Notably Lower - Nasdaq,0
Novartis completes certification of initial sites in Ontario for Kymriah,2
$SCANX: Stocks/ETFs that traded to new 52 week highs/lows this session - New highs (116) outpacing new lows (12) ,1
Commentary: The F-35 has already freaked out Iran and changed everything in the Middle East. ,2
DNA testing company Veritas Genetics is suspending American operations and cutting all U.S. staff after a financing… ,0
$VOYA - Voya Financial EPS beats by $0.04 ,1
"Tesla’s Cybertruck doesn’t look street legal, but pre-orders are pouring in ",1
Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch,1
"Roughed-up telecom bounced yesterday, but JPMorgan almost no equity value",2
"Lower oil prices typically boost global growth, but the recent decline to an 18-year low will likely provide less s… ",0
Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1
"$MRK (+1.2% pre) FDA accepts Merck application for expanded use of Keytruda - SA

",1
Hedge Funds Are Warming Up To Canadian Imperial Bank of Commerce (CM),1
Intelsat downgraded to underweight from neutral at J.P. Morgan,0
"Dow opens about 13 points, less than 0.1%, lower",0
Axcelis Technologies stock price target raised to $32 from $24 at Benchmark,1
Equinor swings to surprise loss; impairments total $1.4B,0
Blue-collar hiring in the U.S. has slowed to a trickle: Rex Nutting,0
Japan Approves Ship Dispatch for Middle East Intel Gathering,2
Is This the Hottest Sector for 2020?,2
Hertz and Avis slide after Lyft announces car rental service,0
Axovant's AXO-AAV-GM1 an Orphan Drug in U.S. for GM1 gangliosidosis,2
Hedge Funds Are Dumping Qudian Inc. (QD),0
United joins Delta and American in suspending flights between the U.S. and mainland China. United's flight suspensi... ,0
Securitas AB reports Q4 results,2
Norwegian Cruise Line downgraded to strong sell from hold at CFRA,0
"Royal Caribbean cuts earnings guidance, warns more cruises may be canceled amid coronavirus uncertainty",0
$WDFC: WD-40 increases quarterly dividend to $0.67/share from $0.61/share ,1
First Capital declares $0.24 dividend,2
Sinclair Broadcast -1.9% as Stephens cuts target,0
Clover : Results of 2019 CLV Annual General Meeting #Clover #Stock #MarketScreener  ,2
"April gold up 0.3% at $1,567.30/oz.",1
Funds Look to Take Down New Zealand Dollar After Runaway Gains,0
Indonesia is preparing $40 billion for a railway network to rival Singapore’s ,2
Religare Group To Sell Equity In Health Insurance Arm To Kedaara Group For Rs 400 Crore,2
Stocks poised to pause record run,0
$ECONX: November Nonfarm Private Payrolls 125K vs 153K  consensus ,0
Europe Pushes on With Gigafactory Plan to Rival Tesla and China,2
$OPGN what a call  !!!!!!!! Sweeeeeeeeeetttttt,1
U.K. in Final Stages of Choosing Next Bank of England Governor,2
Fed's Daly says US job market still has room to run ,1
The global oil market is drowning in excess crude as demand plummets. Insights via @CMEGroup ,0
"T-Mobile names Mike Sievert as CEO effective May 1, 2020, replacing John Legere",2
$OTTW - Ottawa Savings Bancorp reports Q4 results ,2
Is Ilika plc's (LON:IKA) CEO Overpaid Relative To Its Peers?,2
"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up ",0
OncoSec Medical down 13% despite positive TOVA data in TNBC,0
Opinion: The explosion of a volcano in New Zealand on Monday once again raised the question of whether eruptions ca… ,2
API data show a 6 million-barrel weekly rise in U.S. crude supply: sources,0
Heard on the Street: Tiffany accepts a sparklier proposal ,2
SB Financial announces extension of share repurchase program,1
FedEx stock price target raised to $168 from $163 at BofA Securities,1
Mexico's central bank cuts interest rates to three-year low ,2
A Book That Helped Nestle’s Suresh Narayanan Tide Over The Maggi Crisis,2
"Fed's corporate credit measures to limit buybacks, dividend ",0
Russia's Rusal faces tough market for aluminium even after sanctions dropped,0
Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener  ,0
"$LKQ 
Beautiful setup for next week from the #PowerEarningsGap list!
I'd love to see it chop sideways for 1 or 2 mo… ",2
Wednesday's economic calendar,2
Overbought stock market pauses after this week's rally,0
Abrupt Reversal Of Shale Oil's Fortunes Points To A Radical Reset Of Oil Prices.  #finance #markets #trading,0
"Ram is making moves in the truck wars, with U.S. sales roughly tripling in the last 10 years. Watch the full video… ",1
$ORN - Orion Group Holdings (ORN) Investor Presentation - Slideshow. Get more info on Seeking Alpha:… ,2
Rapt Therapeutics down 9% premarket after pricing equity offering,0
Economic indicator dulls allure of haven assets ,0
"Highlight: @ArgusResearch Senior Analyst Bill Selesky on $TSLA: ""I really have no idea what's causing it to pop tod… ",1
"$RPD - Rapid7 reports beats, mixed outlook ",2
Get Excited About U.S. Economy And Stocks – Senate To Regain Tariff Powers,1
Five Things You Need to Know to Start Your Day,2
South Africa could fall deeper into junk territory after S&P cut the outlook on its assessment of the nation’s debt… ,0
Fourth-quarter unit-labor costs climb 1.4%,0
"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter… ",0
Materials Down After Weak Chinese Export Data -- Materials Roundup #economy #MarketScreener  ,0
Tesla's stock surges 8.8% to top the $800 level,1
Grubhub’s Growth Decelerates for the Fifth Straight Quarter,0
Hedge Funds Are Still Bullish On TechTarget Inc (TTGT) Despite Recent Sales,1
$STXS: Lake Street starts at Buy,1
Cotton futures are trading at their lowest levels since 2010 as the virus forces clothing retailers to shut stores.… ,0
Goldman sees the economy surprising in 2020 and these stocks benefiting most from the rebound,1
"Aethlon Medical EPS beats by $0.75, beats on revenue",1
All major stock indexes have hit record intraday highs on heels of Trump tweets,1
"""What we clearly see again is unelected central banks, having failed at their mandates, to pivot to politics to try… ",2
Some Galliford Try (LON:GFRD) Shareholders Are Down 46%,0
Two Canadian rail terminal owners are unable to take oil deliveries amid the rail strike ,0
Last month Bill Ackman said 'hell was coming.' Now he's 'optimistic.' ,1
IMPACT Silver reports Q3 results,2
Top Earnings Tu 11/26 Pre: $ADI $AMWD $ANF $BBY $BITA $BNS $BURL $CBRL $CHS $CTRN $DCIX $DKS $DLTR $DY $ESLT $EV… ,2
$SHEN $SHEN $TMUS - Shentel falls after updating on T-Mobile affiliate talks ,0
Mid-Afternoon Market Update: NASDAQ Rises Over 2%; Myomo Shares Spike Higher,1
Protests over pensions show reform is needed ,0
How do investors calculate opportunity costs? Enrico Cacciatore (@Ejcacciatore) of @VoyaInvestments joins Nasdaq Ch… ,2
The Dow has rallied 6% today as investors react to early signs that lockdowns in the U.S. and Europe may be helping… ,1
"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates",1
"Should Income Investors Look At National Bankshares, Inc. (NASDAQ:NKSH) Before Its Ex-Dividend?",2
New York Sues Trump Administration Over Global Entry Ban,2
Edited Transcript of CPA earnings conference call or presentation 14-Nov-19 4:00pm GMT,2
"$EC: Ecopetrol plans to invest an expected $4.5-5.5 bln in 2020, 25% to 53% higher than the estimated 2019 figure... ",2
"Oaktree Specialty Lending NII misses by $0.02, misses on total investment income",0
"OneMain plans to boost dividend, pay special dividends",1
What Bad News? Investors Keep Stocks Rising--Update #economy #MarketScreener  ,1
Edited Transcript of SLF.TO earnings conference call or presentation 7-Nov-19 3:00pm GMT,2
$BPMX - BioPharmX EPS beats by $0.08 ,1
Brazil's Current Account Deficit Widened in October #economy #MarketScreener  ,0
TSB to axe at least 15% of branches in cost-cutting drive ,0
Potential global slowdown stokes expectations of a cut in interest rates    ,0
U.S. stocks are 📈  ,1
At the open (2/10/2020),2
Chesapeake Energy's stock drops toward 25-year closing low as oil pulls back,0
$CTSO: CytoSorbents says temporarily pausing enrollment of REFRESH 2-AKI study at the recommendation of its Data... ,0
"Highlight: ""We've seen video conferencing... [spike] from a couple of hundred thousand monthly active users to over… ",1
FalconStor Software reports Q3 results,2
"$LEVI: Levi Strauss beats by $0.05, beats on revs ",1
$ATOS impressive move here.... ,1
Gold scales more than 3-week peak as coronavirus hits global economies  ,1
U.S. consumer debt rose more than forecast in October ,1
Why London Has Banned Uber — Again,0
Investors are shrugging off weak data and trade snags that would have roiled markets just months ago  ,1
HPE +2% as Deutsche sees growth story,1
"$OLLI - Ollie's Bargain Outlet EPS beats by $0.03, beats on revenue ",1
"Pound and stocks jump on UK election, talk of US-China deal",1
"$NAT - Nordic American Tankers EPS misses by $0.04, misses on revenue ",0
Disney Is Ready to Drop a Bomb on Netflix in This Huge Market,2
Oil stocks continue to show improvement. ,1
Arch Coal stock price target cut to $97 from $100 at B. Riley FBR,0
"ING's Fourth-Quarter Results Were Quite Challenging, Says CFO",0
Here's a warning about negative interest rates and how they can do a lot more damage  ,0
S&P down 1.15% but TDEX still below 12. ,0
A global glut of LNG might force U.S. export plants to go idle ,0
Hedge Funds Are Selling Shenandoah Telecommunications Company (SHEN),0
"Bloomberg Westminster: HS2, Full Speed Ahead?",2
"Top Instant Pot Black Friday Deals 2019: Instant Pot Ultra, DUO & LUX Multi-Cooker Savings Rated by Consumer Articles",2
$CBAY (-76.9% pre) CymaBay Therapeutics Halts Clinical Development of Seladelpar - GN ,0
New OPCW Leak Further Vindicates Skeptics Of Establishment Syria Narrative ,2
"Greenleaf Foods, SPC, and Purple Carrot Partner to Deliver New Plant-based Protein Options to Customers Nationwide",2
"$ESNT $MTG $NMIH - Move big into mortgage insurers after these regulatory announcements, BTIG says ",1
NYSE Closing Bell : @conmedcorporation (NYSE: $CNMD) celebrates their new listing and 50th Anniversary ,2
Did Ammo Sales Push Vista Outdoor Stock Higher?,2
"Here's What NVR, Inc.'s (NYSE:NVR) ROCE Can Tell Us",2
Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener  ,1
Nasdaq CEO: Companies going public need a 'path to profitability'  by @MaxZahn_ ,2
5 Life Milestones Millennials Are Delaying Because of Student Debt,2
Putin Aide Tells Companies to Prepare for Harsh EU Carbon Tax,2
"Household debt jumps the most in 12 years, Federal Reserve report saysÂ ",0
"After $550 Million Exit, 34-Year-Old Gets Funds for Landing",2
"AUD/USD and NZD/USD Fundamental Daily Forecast – Aussie, Kiwi Rebound Amid Increasing Demand for Higher Yields",1
"For the global oil market, the coronavirus epidemic couldn't have hit a worse place ",0
"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  ",0
Grupo Aval Acciones y Valores S.A. reports Q3 results,2
"Acceleron Pharma : , Bristol-Myers Shares Up After New FDA Nod for Reblozyl #AcceleronPharma #Stock #MarketScreener… ",1
"OneWater's stock opens at $15.02, or 25% above $12 IPO price",1
Hedge Funds Have Never Been This Bullish On Bloom Energy Corporation (BE),1
$CVX - Chevron prepares to restart oil output on Saudi-Kuwaiti border ,1
Anna and Elsa deliver $127 million for Disney in ‘Frozen II’ ,2
TJX Q3 FactSet consensus 66 cents,2
$DKS - Dick's Sporting Goods +2% after BAML upgrade ,1
X FINANCIAL INVESTOR ALERT: Wolf Haldenstein Adler Freeman & Herz LLP announces that a  securities  class  acti… ,0
Here Are 2 Key Catalysts for Kroger Stock in Fiscal 2020,2
.@aztecs99 has your shortlist...of shorts    ,2
"Nasdaq-100 futures down 2 points, or less than 0.1%",0
Amazon sues U.S. over loss of Pentagon cloud deal to Microsoft ,0
Edited Transcript of ADN.TO earnings conference call or presentation 31-Oct-19 5:00pm GMT,2
Walmart's Jet is ending its fresh-food delivery business just a year after introducing the service in New York City ,0
Why does a company become a monopoly? @Noahpinion looks at an intriguing theory  via @bopinion,2
Is Wolters Kluwer (AMS:WKL) Using Too Much Debt?,2
$CY (+1.7% pre) Infineon Technologies $INFN : announces final regulatory approval for acquisition of Cypress Semico… ,1
BRP Inc. (TSE:DOO) Earns Among The Best Returns In Its Industry,1
Mine Delays in China Are Buttressing Beleaguered Coal Bulls,0
World Bank could deploy $150 billion over 15 months in coronavirus battle - Malpass #economy #MarketScreener… ,2
"$GNSS - LRAD EPS misses by $0.01, misses on revenue ",0
$DAC - Danaos Looks Like The Cheapest Stock In The Market. Read more and sign up for updates:… ,1
Bancorp 34 declares $0.05 dividend,2
UPDATE 2-China's Pinduoduo posts bigger loss as costs surge; shares tumble,0
Deadly gas explosion in Slovakia kills at least five ,2
"S&P 500 down by about 8 points, 0.2%, at the open",0
Hanesbrands -2% after rare bear call,0
"China, U.S. had 'constructive' phone call on trade - Xinhua",1
Qudian sinks 5.3% after year guidance revenue shrinks,0
Domtar upgraded to market perform at BMO Capital,1
LAIX beats on revenue,1
Samsung Heavy Industries to pay $75 million to resolve foreign bribery case: U.S. #SamsungHeavyIndustries #Stock… ,0
US-Israel Defense Treaty Gaining Steam After Pompeo & Netanyahu Meet ,2
"Chinese investment in clean energy is plummeting — down from $76bn during the first half of 2017, to $29bn during t… ",0
Those Who Purchased EOG Resources (NYSE:EOG) Shares A Year Ago Have A 33% Loss To Show For It,0
Genworth +4.0% after sale on Genworth MI Canada closes,1
"Dow up 25 points, or 0.1%; Nasdaq up 22 points, or 0.3%",1
Canada Goose's stock tumbles 14% toward a 2-yr. year premarket after Q3 results,0
Viking launches mid-stage study of VK2809 in NASH; shares up 7% premarket,1
Saint-Gobain North America Announces Largest Renewable Energy Deal in Company’s 354-Year History,1
The Fed Is Now Buying Investment Grade Bond ETFs Like LQD  ,2
"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" ",0
"Today, the IMF Executive Board approved a disbursement of €176.5 million to #NorthMacedonia. This financial suppor… ",2
"ForeScout Technologies EPS misses by $0.03, misses on revenue",0
Why Aurora Cannabis Is Getting Hammered Today,0
SeaSpine teams up with 7D Surgical to integrate product offerings,2
Ligand Pharmaceuticals started at buy with $135 stock price target at Benchmark,1
A Look At The Intrinsic Value Of Want Want China Holdings Limited (HKG:151),2
Hanesbrands EPS and revenue in-line,1
Burberry says coronavirus hurting luxury demand,0
"MAXIMUS EPS misses by $0.01, misses on revenue",0
"The China-driven growth in beef consumption may soon be over, @davidfickling shows (via @bopinion) ",0
Does National Beverage's (NASDAQ:FIZZ) Share Price Gain of 70% Match Its Business Performance?,2
"Enbridge upgraded to buy from neutral at UBS, price target lifted to C$54 from C$50",1
Dallas’ Imaginuity Ranks 16th on 2019 Dallas 100  ,2
$UNG $CHK $RRC - Natural gas hits the skids on warm winter weather outlook ,0
Macy's -6% as hard hats come out for earnings,0
Ealing’s downturn hits high-priced houses ,0
$IMMU (+3.2% pre) FDA GRANTS FAST TRACK DESIGNATION TO SACITUZUMAB GOVITECAN FOR NEOADJUVANT/ADJUVANT METASTATIC UR… ,1
"Illycaffe, one of Italy’s largest coffee roasters, has kicked off the sale of a minority stake to support its expan… ",2
SunTrust latest to trim Nielsen target,0
"Perceptron EPS misses by $0.02, misses on revenue",0
From @BreakingViews: Why Italy and France have bad economic headaches ,0
Japan declares state of emergency #economy #MarketScreener  ,0
"Stock Market Update: Macy's shares slide on retail weakness, potential credit card breach",0
Impossible Dream? Uber Aims At Profitability In 2020,2
$AQST FDA approves Aquestive's ALS treatment  via @YahooFinance,1
$NCBS: Hovde Group cuts to Market Perform,0
Royal Mail Labor Troubles Put Long-Term Targets in Jeopardy,0
"US stocks had their best day in two weeks, closing near session highs on optimism about a slowdown in new coronavir… ",1
Should You Be Pleased About The CEO Pay At American States Water Company's (NYSE:AWR),2
Milestone’s Expansion Continues; Opens Big Spring Facility in Northern Midland Basin,1
"Western Digital is ""flashing"" green, adding to the hope that the flash market  
is improving (WDC)  $WDC",1
"Perspecta -18% after Navy contract loss, downgrade",0
Two Amazon Locations in Germany Face Strikes Ahead of Christmas,2
What Happens When The Economic Momentum Ends? ,0
Has the Job Market Cooled Off?,2
"Very Optimistic About 2020, Says Bank Albilad CEO",1
Americans are predicted to fall behind on their credit card bills at the highest rate in a ten years ,0
Altria stock price target raised to $54 from $50 at Stifel Nicolaus,1
Oil resumes decline as investors monitor back-and-forth trade talks ,0
DocuSign signs off on another solid earnings result  $DOCU,1
Hedge Funds Are Crazy About Cincinnati Bell Inc. (CBB),1
"Philip Morris Q4 $1.04, down 15.4%",0
India IIP Data: Industrial Production Contracts 3.8% In October ,0
The Five Biggest Enemies Of Oil & Gas,2
$GTT: Cowen cuts to Market Perform,0
InfraCap REIT Preferred ETF declares $0.12 dividend,2
Stocks open slightly lower as investors parse trade news,0
Yum Brands Q4 Taco Bell same-store sales up 4%; FactSet consensus up 3.2%,1
$CPT - Camden Property Trust: 4% Yield With No Near-Term Debt Maturities.  #finance #stocks #economy,2
Gold little changed after economic reports,2
LVMH Moët Hennessy Vuitton : Bets It Can Restore Tiffany's Shine With $16 Billion Deal -- ... #LVMH #Stock… ,2
"AT&T stock falls after MoffettNathanson downgrades, saying dividend looks less compelling",0
Edited Transcript of JKS earnings conference call or presentation 19-Nov-19 12:30pm GMT,2
A Big Step Forward For the Treatment of ALS,2
"$XPO - XPO Logistics tops Q4 earnings view, hires Wyshner as new CFO ",1
"How are technological advances causing a boom in renewable energy? Find out in our new infographic, ""The Power Shif… ",2
Even those who go down to the sea in ships are being affected by #COVID19 as demand drops and distribution channels… ,0
Hedge Funds Have Never Been This Bullish On LiqTech International Inc (LIQT),1
"Dow adds over 1,600 points as investors hope coronavirus cases have peaked ",1
"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%",0
MGM Growth falls 1.1% after starting share offering,0
Evoke Pharma up 32%,1
Vladimir Putin says returning control of Ukraine’s eastern border to Ukrainian forces could lead to a genocide simi… ,2
"The reveal of the Tesla $TSLA #Cybertruck didn't go quite as expected... but moving on, there's a few specs you sho… ",0
$SQ - Square's Stock May Retest Its Recent Lows.  #trading #stockmarket #markets,0
Why 51job Shares Dropped 15% Last Month,0
"All-inclusive resorts have the ""potential"" to be a highly sustainable way to accommodate mass tourism ",2
"UBER SAYS AWARE OF APP NOT LOADING, WORKING TO RESOLVE IT",0
Fire & Flower Reports Q3 Net Income Of $10.2M,2
$GM: Deutsche Bank cuts to Hold ,0
"CIGNA EPS beats by $0.11, beats on revenue",1
$RCII: Rent-A-Center provides update - March revenues were off by about 5% versus last year ,0
Irish demand for social benefits soars as coronavirus bites #economy #MarketScreener  ,1
"$COTY - Kylie Cosmetics Deal, Potential Professional Beauty Spin-Off Make Coty A Buy. Keep reading:… ",2
BTIG sees 'material improvement' to Ocwen book value,1
$MARK strong into the close..... news coming?,1
"Wetherspoons plan to create 10,000 jobs met with scepticism ",1
Caladrius Bio up 14% premarket on positive CLBS16 data,1
"Cowen survey forecasts stores to reopen in June, Ulta and Planet Fitness will recover quickly ",1
Pinduoduo stock rises after reports of Amazon store opening,1
Target Hospitality downgraded to perform from outperform at Oppenheimer,0
Allstate CEO: Driving is way down due to coronavirus and 'we don't know' if trend will last ,0
Merkel Says Thuringia CDU State Party Decision 'Unforgivable',2
Boyd Gaming pulls off financing move,2
The sky is falling as the entire cryptocurrency market crashes,0
Those Who Purchased Park Aerospace (NYSE:PKE) Shares Five Years Ago Have A 36% Loss To Show For It,0
Here's Why I Think Microsoft Is a Better Buy Than Amazon,2
"What to watch today: Dow set for huge jump after rocketing 1,600 points higher ",1
"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio… ",0
Yum Brands' stock tumbles as coronavirus and Pizza Hut's weak sales expected to hit 2020 results,0
UBS upgrades Hasbro on strong sales of Frozen II dolls into Black Friday ,1
"Toyota lifts annual profit forecast, looking at alternate sources for China-made parts",1
Biogen stock price target raised to $410 from $350 at SVB Leerink,1
"FX strategists aren’t expecting a repeat of the loonie’s outperformance in 2020, casting doubt on its run as one of… ",0
"Hanesbrands matches profit and sales expectations, sets new 40 million share buyback program",1
Children's Place price target cut to $80 from $105 at Monness Crespi Hardt,0
Acorn Capital Investment Fund : Dividend Reinvestment Plan #AcornCapitalInvestmentFund #Stock #MarketScreener… ,2
China suspends planned tariffs scheduled for Dec. 15 on some U.S. goods,1
$ENLC - EnLink Midstream rallies on back of Devon Energy's STACK partnership ,1
S&P 500 and Dow both up by less than 0.1%,1
"Sun Pharma Q3 Results: Profit Falls 27% On Higher Costs, Lower Other Income",0
BJ's Wholesale Q3 EPS 40 cents vs. 39 cents a year ago,1
Electrolux to incur $70 million charge for U.S. overhaul,0
If You Had Bought Canadian Tire Corporation (TSE:CTC.A) Shares Five Years Ago You'd Have Made 24%,1
$CCL $RCL - Nomura points to bookings weakness at Carnival and Royal Caribbean ,0
Hedge Funds Are Selling El Paso Electric Company (EE),0
Futures higher ahead of more Q3 results,1
"Stock Market Update: Energy remains weak, while mega-cap tech remains strong",2
"Era of ‘stratospheric profits’ for banks is over, Bradesco CE0 says ",0
Indonesia Files WTO Lawsuit Against EU Over Palm Oil Limits,0
Funko Stock Decimated Ahead of Massive Earnings Miss,0
Hecla's Fourth Quarter Continues a Strong Second Half Of 2019,1
Shares of mattress company Casper fall below IPO price in Day 2 on NYSE,0
Kudlow says China tariffs still on table for Dec. 15 ,0
"Sally Beauty EPS misses by $0.09, misses on revenue",0
"South African Airways Cuts Foreign, Local Routes to Stay Afloat",2
Hedge Funds Are Dumping Noble Corporation plc (NE),0
TAAL Announces Appointment of Auditor ,2
Tyson stock slips after sales miss,0
Global Stocks Gain as China Moves to Boost Intellectual Property Rights #index #MarketScreener… ,1
Stocks squeeze out gains Friday as investors don't fully buy China trade deal,0
Cash-out refis are making a comeback -- and that's bad news.  OPINION,0
"STOCKS AT THE CLOSE:
-Dow up 0.60%
-Nasdaq up 1.13 %
-S&P up 0.73% ",1
$USO $UNG $UGAZ - U.S. rig count falls for seventh straight week ,1
Aravive rockets 263% premarket on promise of lead candidate,1
Edited Transcript of BDX earnings conference call or presentation 6-Feb-20 1:00pm GMT,2
"Macy's says weather, soft tourism and weak performance at lower-tier malls weighed in Q3",0
"OPEC and Russia have postponed a meeting to discuss #oil output cuts until April 9, sparking a price drop in overni… ",0
"Just when it seemed like things couldn't get worse for Tesla after the botched unveiling of its Cybertruck, the int… ",0
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",2
"Gold on track for a fourth straight gain, buoyed by coronavirus outbreak ",1
Gold Price Forecast - Gold Markets Recover After Initial Selloff - FX Empire,1
"$300,000 Pilot Jobs Drying Up in China After Boeing Grounding",0
"Novartis takes on Sanofi, Amgen with $9.7 billion takeover of heart drug maker
 ",2
"A new WTO ruling is allowing for $7.5 billion in tariffs on EU goods, meaning your favorite French wine is about to… ",0
Kellogg Q4 organic sales $3.22 bln vs. $3.14 bln a year ago; FactSet consensus $3.18 bln,1
"U.K. stocks rally, British pound recovers as optimism over possible virus containment offsets worry over Johnson ",1
Stocks close mostly lower on earnings concerns,0
Japan Goes Into Reverse on Going Green,0
Sanofi Sees Profit Rising in 2020,1
"Nat gas prices plunge on milder weather, ample supplies",0
"Ciena EPS misses by $0.05, beats on revenue",2
"Apple saw China iPhone units fall in November, Credit Suisse says",0
Home Depot stock price target cut to $237 from $240 at Instinet,0
Carbon Markets Fail to Win Backing at UN Climate Talks,0
ACHV,2
$PBR: Petrobras Brasileiro on new oil discovery in Campos Basin ,1
MongoDB : Form 10-Q #MongoDB #Stock #MarketScreener  ,2
Cya Jason Garrett,2
Stock Market Live Updates: Stocks reverse losses as China says 'Phase One' deal is all but done,1
Standard Life Aberdeen : Form 8.3 - Cobham plc #StandardLifeAberdeen #Stock #MarketScreener  ,2
"FAA predicted Boeing 737 Max, facing more delays, would crash 15 times over its lifetime  vi… ",0
$CNAT another good one for penny lovers. Looks primed for a run. ,1
Okta +1.9% as new bull sees entry point,1
"Disney+ accounts are getting hacked, sold for $3: RPT",0
OPEC Delivers Bigger Cut With ABS Surprising The Market. Get more info on Seeking Alpha:  ,1
"All major indexes finished the day in the green, as the number of new coronavirus cases in the U.S. appeared to slo… ",1
"$IESC - IES Holdings, Inc. 2019 Q4 - Results - Earnings Call Presentation. Follow this and any other stock on Seeki… ",2
Boeing supplier Spirit slashes dividend due to 737 MAX crisis,0
$EBAY - Guggenheim sees favorable catalysts for eBay ,1
$XLE $USO $BNO - Energy extends YTD loss to 15% as oil prices plunge ,0
Positive analyst commentary lifts NVIDIA to fresh 2019 high (NVDA)  $nvda,1
U.S. offers China tariff rate cut; announcement 'imminent',1
"Airlines are facing their biggest ever peacetime crisis because of the coronavirus outbreak, and figures show that… ",0
Property Lenders Surge After India Central Bank Eases Cash Rules,2
Spotify Double Downgrade Reflects Prospect of Slower Revenue Growth ,0
"iMedia Brands EPS misses by $0.03, misses on revenue",0
FreightWaves Oil Report: So Where Is The Impact From IMO 2020?,2
European banks slash $280bn from main US businesses ,0
The latest Eastern European politician to face accusations of plagiarism is the Serbian finance minister ,2
Kylie Jenner Just Got Even Richer,2
The rules governing the use of steel and aluminum in cars have emerged as the latest obstacle to completing a revis… ,2
Analysts question Silicon Motion's margin outlook,0
Science Applications International Corporation (SAIC) Climbs 4.79% Today: Breaking Down The Root Causes - Find News,1
What Kind Of Shareholders Own Freehold Royalties Ltd. (TSE:FRU)?,2
"Kohl's EPS misses by $0.12, beats on revenue",2
Euro off 0.1% at $1.0965,0
"i3 Verticals EPS beats by $0.01, beats on revenue",1
Canada’s ‘Big Six’ banks are staging a comeback ,1
AT&T downgraded by MoffettNathanson to sell on concern wireless can't carry the whole company,0
$RAPT: BMO Capital Markets starts at Outperform,1
"Tullow to Cut 40% Jobs in Kenya, Focus on Investment Decision",0
Barclays head of corporate broking Kunal Gandhi has left - sources  ,2
Canada Goose -10% after hacking guidance due to coronavirus,0
Hedge Funds Are Dumping Lumber Liquidators Holdings Inc (LL),0
$WDC - Western Digital May Have Trouble Pushing Stock Price Higher. Subscribe to Seeking Alpha for more:… ,0
Ebay shares jump 3% premarket,1
"🏞️ China wants a national park like Yellowstone, near Tibet ",2
L'Oreal rallies as quarterly results offset China concerns,1
Denver Nuggets network sues Comcast for antitrust,0
Stock Market Update: Stock market primed for more gains at open,1
$THQ - Tekla Healthcare Opportunities Fund declares $0.1125 dividend ,2
U.S. stock futures fall on worries over China trade talks,0
ScalpTrader's recent monster Preferred plays $DCPprB $NGLSprA $TWOprB took off for an average gain of +105% overnig… ,1
Theravance readies $150M stock offering; shares down 5% after hours,0
"Global shares gain, oil rises, but caution lingers on U.S.-China deal",1
Oil resumes gain as investors monitor back-and-forth trade talks ,1
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',0
"Mohawk Industries, Inc.'s (NYSE:MHK) Earnings Dropped -19%, Did Its Industry Show Weakness Too?",0
$ING - ING May Be Through The Worst Point Of The Cycle. Read more:  #stockmarket #economy #investing,0
Benchmark says this roof supplier is a Buy,1
$SLGG - Surge At Super League As Stay At Home Orders Go Coast To Coast.  #business #stocks #stockmarket,1
NOVONIX : BTS WINS DISCOVERY AWARD FOR INNOVATION #NOVONIX #Stock #MarketScreener  ,2
"An analyst at Loop Capital upgrades $LYFT  to buy from hold, citing higher revenue growth potential.  ",1
"Stock Market Update: Futures edge higher despite weakness in Home Depot, retailers",1
Long $WMT,1
$FRAN - Francesca's Holdings Corporation (FRAN) Q3 2019 Results - Earnings Call Transcript. Get more updates here:… ,2
